	Kingdom	Phylum	Class	Order	Family	Genus	Species
16S_ASV_6701	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
16S_ASV_6702	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	NA
16S_ASV_6703	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA
16S_ASV_6704	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	NA
16S_ASV_6705	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
16S_ASV_6706	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6707	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6708	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6709	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	BSV40	NA	NA
16S_ASV_6710	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	NA
16S_ASV_6711	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
16S_ASV_6712	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_6713	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6714	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA	NA
16S_ASV_6715	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
16S_ASV_6716	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
16S_ASV_6717	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6718	Bacteria	Proteobacteria	Gammaproteobacteria	JTB23	NA	NA	NA
16S_ASV_6719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	NA
16S_ASV_6720	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6721	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6722	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Candidatus Hodgkinia	NA
16S_ASV_6723	Bacteria	Proteobacteria	Alphaproteobacteria	Zavarziniales	Zavarziniaceae	NA	NA
16S_ASV_6724	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6725	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	NA	NA	NA
16S_ASV_6726	Bacteria	Verrucomicrobiota	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA	NA
16S_ASV_6727	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
16S_ASV_6728	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
16S_ASV_6729	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola	NA
16S_ASV_6730	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA
16S_ASV_6731	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
16S_ASV_6732	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_6733	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
16S_ASV_6734	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6735	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicella	NA
16S_ASV_6736	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6737	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	NA
16S_ASV_6738	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
16S_ASV_6739	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6740	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
16S_ASV_6741	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	NA	NA
16S_ASV_6742	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6743	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
16S_ASV_6744	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Confluentimicrobium	NA
16S_ASV_6745	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
16S_ASV_6746	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6747	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6748	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	NA	NA	NA
16S_ASV_6749	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6750	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
16S_ASV_6751	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
16S_ASV_6752	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6753	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
16S_ASV_6754	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6755	Bacteria	Myxococcota	NA	NA	NA	NA	NA
16S_ASV_6756	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Oceanimonas	NA
16S_ASV_6757	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	NA
16S_ASV_6758	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	NA
16S_ASV_6759	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
16S_ASV_6760	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6761	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	I-8	NA
16S_ASV_6762	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
16S_ASV_6763	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
16S_ASV_6764	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Candidatus Hodgkinia	NA
16S_ASV_6765	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6766	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6767	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
16S_ASV_6768	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6769	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
16S_ASV_6770	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6771	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6772	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_6773	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6774	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6775	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6776	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Filifactor	NA
16S_ASV_6777	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_6778	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA
16S_ASV_6779	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6780	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_6781	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
16S_ASV_6782	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
16S_ASV_6783	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	NA
16S_ASV_6784	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
16S_ASV_6785	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
16S_ASV_6786	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
16S_ASV_6787	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_6788	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
16S_ASV_6789	Bacteria	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
16S_ASV_6790	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
16S_ASV_6791	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
16S_ASV_6792	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6793	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_6794	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6795	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6796	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Roseibium	NA
16S_ASV_6797	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
16S_ASV_6798	Bacteria	NB1-j	NA	NA	NA	NA	NA
16S_ASV_6799	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula	NA
16S_ASV_6800	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6801	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
16S_ASV_6802	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6803	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
16S_ASV_6804	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6805	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_6806	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
16S_ASV_6807	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6808	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6809	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
16S_ASV_6810	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA	NA
16S_ASV_6811	Bacteria	Firmicutes	NA	NA	NA	NA	NA
16S_ASV_6812	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6813	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6814	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6815	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	NA
16S_ASV_6816	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_6817	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6818	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6819	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6820	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Balneola	NA
16S_ASV_6821	Bacteria	Proteobacteria	Alphaproteobacteria	Dstr-E11	NA	NA	NA
16S_ASV_6822	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6823	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_6824	Bacteria	Firmicutes	NA	NA	NA	NA	NA
16S_ASV_6825	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_6826	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6827	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
16S_ASV_6828	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6829	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_6830	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	NA
16S_ASV_6831	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA
16S_ASV_6832	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6833	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6834	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6835	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6836	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
16S_ASV_6837	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6838	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	NA	NA
16S_ASV_6839	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6840	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6841	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6842	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6843	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula	NA
16S_ASV_6844	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	NA
16S_ASV_6845	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6846	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
16S_ASV_6847	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_6848	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
16S_ASV_6849	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6850	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_6851	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6852	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6853	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
16S_ASV_6854	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6855	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6856	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6857	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_6858	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_6859	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
16S_ASV_6860	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Agarilytica	NA
16S_ASV_6861	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6862	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
16S_ASV_6863	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
16S_ASV_6864	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6865	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6866	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6867	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6868	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6869	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
16S_ASV_6870	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfotomaculales Incertae Sedis	Desulfallas-Sporotomaculum	NA
16S_ASV_6871	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6872	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6873	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6874	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6875	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
16S_ASV_6876	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_6877	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6878	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_6879	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	NA	NA	NA
16S_ASV_6880	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6881	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Halomicronema TFEP1	NA
16S_ASV_6882	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6883	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicella	NA
16S_ASV_6884	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6885	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6886	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6887	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6888	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6889	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
16S_ASV_6890	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
16S_ASV_6891	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6892	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6893	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6894	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6895	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	NA	NA
16S_ASV_6896	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6897	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	NA
16S_ASV_6898	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6899	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	XY-R5	NA
16S_ASV_6900	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6901	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
16S_ASV_6902	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_6903	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
16S_ASV_6904	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6905	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	NA
16S_ASV_6906	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6907	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6908	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6909	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA	NA
16S_ASV_6910	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA
16S_ASV_6911	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
16S_ASV_6912	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6913	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6914	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6915	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6916	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6917	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6918	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6919	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	B276-D12	NA
16S_ASV_6920	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_6921	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
16S_ASV_6922	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales	Oligosphaeraceae	Z20	NA
16S_ASV_6923	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Caminicellaceae	Paramaledivibacter	NA
16S_ASV_6924	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6925	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6926	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6927	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
16S_ASV_6928	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_6929	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6930	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
16S_ASV_6931	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_6932	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_6933	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_6934	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6935	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6936	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6937	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_6938	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_6939	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Aestuariicella	NA
16S_ASV_6940	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
16S_ASV_6941	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	NA
16S_ASV_6942	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA	NA
16S_ASV_6943	Bacteria	DTB120	NA	NA	NA	NA	NA
16S_ASV_6944	Bacteria	Chloroflexi	Dehalococcoidia	GIF9	NA	NA	NA
16S_ASV_6945	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	NA	NA	NA
16S_ASV_6946	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_6947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salinihabitans	NA
16S_ASV_6948	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	NA	NA
16S_ASV_6949	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_6950	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6951	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	NA
16S_ASV_6952	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	NA
16S_ASV_6953	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
16S_ASV_6954	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
16S_ASV_6955	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_6956	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	NA
16S_ASV_6957	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6958	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata	NA
16S_ASV_6959	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6960	Bacteria	Acidobacteriota	Subgroup 21	NA	NA	NA	NA
16S_ASV_6961	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
16S_ASV_6962	Bacteria	Proteobacteria	Alphaproteobacteria	Dstr-E11	NA	NA	NA
16S_ASV_6963	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_6964	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6965	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Planctopirus	NA
16S_ASV_6966	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
16S_ASV_6967	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_6968	Bacteria	PAUC34f	NA	NA	NA	NA	NA
16S_ASV_6969	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6970	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
16S_ASV_6971	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6972	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA	NA
16S_ASV_6973	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA
16S_ASV_6974	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
16S_ASV_6975	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_6976	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
